-9.426136 1.141658 0.004412 

24.692972 45.146507 19.498425 
21.201054 56.841789 30.257233 

-10.281286 0.038735 -0.484180 
-39.940784 25.779266 11.087149 
-39.570919 22.475040 9.805506 
52.030170 -6.920190 -28.633856 
51.959389 -6.434876 -28.646063 
55.376598 -5.862780 -32.032188 
60.668129 -0.803248 -37.574165 

11

0100001
