 0.16847, 0.18583, 0.18398, 0.18664, 0.18572, 0.19077, 0.18956, 0.19491, 0.19637, 0.20223, 0.20737, 0.21165, 0.21855, 0.22324, 0.23021, 0.23785, 0.24739, 0.2568, 0.26827, 0.28262, 0.29672, 0.30915, 0.32572, 0.33493, 0.34409, 0.34961, 0.35247, 0.35547, 0.35312, 0.35249, 0.35351
 0.16793, 0.18346, 0.18582, 0.18549, 0.18703, 0.18561, 0.19068, 0.19496, 0.19678, 0.20115, 0.20688, 0.21007, 0.21778, 0.2226, 0.23293, 0.23706, 0.24801, 0.261, 0.26841, 0.27973, 0.29483, 0.30982, 0.32453, 0.33632, 0.34503, 0.35374, 0.35822, 0.35826, 0.36014, 0.35676, 0.35671
 0.16837, 0.18435, 0.18737, 0.18392, 0.18607, 0.1861, 0.19, 0.19426, 0.1969, 0.20277, 0.20599, 0.2105, 0.21449, 0.22301, 0.23228, 0.23991, 0.24722, 0.25622, 0.26955, 0.28158, 0.29731, 0.30975, 0.32487, 0.33914, 0.34757, 0.35503, 0.35806, 0.35974, 0.35887, 0.36115, 0.3601
 0.16767, 0.18569, 0.18204, 0.18589, 0.18622, 0.1884, 0.18891, 0.19435, 0.19707, 0.20201, 0.20538, 0.21137, 0.21619, 0.22292, 0.23054, 0.23836, 0.24638, 0.25872, 0.26699, 0.27992, 0.29404, 0.30831, 0.32374, 0.33798, 0.34658, 0.3586, 0.36375, 0.36744, 0.36409, 0.36502, 0.36549
 0.16781, 0.18506, 0.1829, 0.18508, 0.18626, 0.18773, 0.18964, 0.19167, 0.19591, 0.20319, 0.20714, 0.21147, 0.21618, 0.22339, 0.23255, 0.24007, 0.24729, 0.25849, 0.26784, 0.28508, 0.2931, 0.30832, 0.32143, 0.33924, 0.34929, 0.36217, 0.36375, 0.36752, 0.36713, 0.3663, 0.36807
 0.16778, 0.18329, 0.18212, 0.18336, 0.18801, 0.18559, 0.19096, 0.19435, 0.1974, 0.20192, 0.20639, 0.21119, 0.21572, 0.22279, 0.22932, 0.23595, 0.2458, 0.25858, 0.26677, 0.28056, 0.29346, 0.30686, 0.32411, 0.34008, 0.35354, 0.35878, 0.36654, 0.36767, 0.36809, 0.36953, 0.37163
 0.16701, 0.18381, 0.18357, 0.18357, 0.1862, 0.18778, 0.19069, 0.19189, 0.19612, 0.20385, 0.2047, 0.21219, 0.2157, 0.2245, 0.22976, 0.23855, 0.24783, 0.25696, 0.26916, 0.2772, 0.29376, 0.30805, 0.32288, 0.33679, 0.35108, 0.36119, 0.36544, 0.36648, 0.36849, 0.36832, 0.36751
 0.16802, 0.18382, 0.18198, 0.18494, 0.18894, 0.18845, 0.19055, 0.19161, 0.19915, 0.19987, 0.2057, 0.21172, 0.21622, 0.22165, 0.23002, 0.23908, 0.24893, 0.25528, 0.2651, 0.27849, 0.29304, 0.30559, 0.32116, 0.33888, 0.35167, 0.35845, 0.36323, 0.37089, 0.36682, 0.36927, 0.36929
 0.16992, 0.18488, 0.18341, 0.18314, 0.18515, 0.18908, 0.19044, 0.19253, 0.1948, 0.20021, 0.20264, 0.21135, 0.21692, 0.22109, 0.229, 0.23766, 0.24492, 0.25537, 0.26497, 0.28037, 0.29113, 0.30688, 0.323, 0.33436, 0.34889, 0.35404, 0.35794, 0.36348, 0.36351, 0.3613, 0.36021
 0.16784, 0.18261, 0.18548, 0.18561, 0.18699, 0.18753, 0.19002, 0.19382, 0.19611, 0.19966, 0.20508, 0.21108, 0.21733, 0.22184, 0.22748, 0.23754, 0.2455, 0.25403, 0.26611, 0.27703, 0.29039, 0.30659, 0.31973, 0.33478, 0.34489, 0.35335, 0.35835, 0.35674, 0.3588, 0.35667, 0.35801
 0.16861, 0.18417, 0.18376, 0.18509, 0.18702, 0.18724, 0.19062, 0.19184, 0.19609, 0.20029, 0.20335, 0.21039, 0.21585, 0.22218, 0.22724, 0.23807, 0.24513, 0.25466, 0.26771, 0.28043, 0.29076, 0.30526, 0.32228, 0.332, 0.3428, 0.35031, 0.35511, 0.35475, 0.35609, 0.35601, 0.35315
 0.16939, 0.18465, 0.18202, 0.18486, 0.1873, 0.18766, 0.18927, 0.19259, 0.19584, 0.19933, 0.20429, 0.20799, 0.21544, 0.22299, 0.22601, 0.23617, 0.24546, 0.25362, 0.26558, 0.2741, 0.29036, 0.30404, 0.32355, 0.33238, 0.3432, 0.34647, 0.3505, 0.34975, 0.35103, 0.34952, 0.35276
 0.16892, 0.18405, 0.18504, 0.18485, 0.18605, 0.1888, 0.19031, 0.19348, 0.19363, 0.20115, 0.20343, 0.21187, 0.21555, 0.22123, 0.22911, 0.23528, 0.24522, 0.25296, 0.26516, 0.27838, 0.29045, 0.3028, 0.31795, 0.32866, 0.3367, 0.34567, 0.34679, 0.34841, 0.34296, 0.3448, 0.34714
 0.16974, 0.18406, 0.18538, 0.18423, 0.18603, 0.1889, 0.18953, 0.19195, 0.19807, 0.20055, 0.20384, 0.20762, 0.21417, 0.22433, 0.22724, 0.23741, 0.24255, 0.25379, 0.26504, 0.27764, 0.2917, 0.30066, 0.3172, 0.32836, 0.33549, 0.34186, 0.34453, 0.34384, 0.34393, 0.34626, 0.34235
 0.17108, 0.18496, 0.18341, 0.18796, 0.18682, 0.18875, 0.1909, 0.19336, 0.1963, 0.19949, 0.20464, 0.20702, 0.21549, 0.22082, 0.22764, 0.2375, 0.24163, 0.25439, 0.26383, 0.27892, 0.28905, 0.30445, 0.31504, 0.32566, 0.3372, 0.33698, 0.34243, 0.34293, 0.34285, 0.34185, 0.3402
 0.1676, 0.18436, 0.18385, 0.18572, 0.1891, 0.19115, 0.19081, 0.19352, 0.19679, 0.20001, 0.20414, 0.21016, 0.21517, 0.22375, 0.22929, 0.23627, 0.24476, 0.25567, 0.26449, 0.27655, 0.29056, 0.30206, 0.31288, 0.32468, 0.33122, 0.33912, 0.33965, 0.33802, 0.34003, 0.33972, 0.33954
 0.1691, 0.18329, 0.1868, 0.18455, 0.188, 0.18774, 0.19133, 0.19192, 0.19518, 0.20221, 0.20481, 0.20827, 0.21565, 0.22174, 0.22627, 0.2357, 0.24221, 0.25598, 0.26516, 0.27649, 0.28856, 0.30396, 0.31193, 0.32138, 0.33119, 0.33459, 0.33746, 0.33614, 0.33733, 0.33526, 0.33867
 0.17024, 0.18459, 0.18464, 0.18551, 0.18686, 0.18617, 0.19201, 0.19459, 0.19703, 0.20323, 0.2026, 0.20615, 0.21539, 0.22115, 0.22444, 0.23381, 0.24338, 0.25312, 0.26235, 0.27431, 0.28923, 0.30057, 0.31393, 0.32167, 0.33076, 0.33373, 0.33526, 0.33696, 0.33558, 0.33591, 0.33667
 0.16917, 0.18055, 0.18498, 0.18402, 0.18562, 0.18805, 0.19092, 0.19131, 0.19545, 0.20058, 0.20322, 0.20896, 0.21345, 0.21994, 0.22684, 0.23721, 0.24274, 0.25077, 0.2633, 0.27349, 0.2887, 0.30226, 0.3142, 0.32265, 0.33025, 0.33428, 0.33849, 0.33569, 0.3339, 0.3368, 0.33502
 0.16843, 0.17724, 0.18091, 0.18466, 0.18565, 0.18662, 0.18968, 0.19176, 0.19499, 0.1993, 0.2029, 0.21163, 0.21272, 0.22057, 0.22614, 0.23606, 0.24391, 0.2541, 0.26287, 0.27571, 0.28767, 0.30335, 0.31137, 0.32139, 0.32757, 0.33507, 0.33677, 0.33315, 0.33734, 0.33718, 0.33546
 0.16939, 0.17006, 0.17048, 0.17108, 0.17104, 0.17399, 0.17424, 0.17685, 0.17831, 0.18326, 0.18653, 0.18896, 0.19455, 0.19973, 0.20556, 0.21306, 0.21663, 0.22519, 0.23337, 0.24405, 0.25285, 0.26163, 0.26866, 0.27398, 0.2768, 0.2848, 0.28509, 0.28435, 0.28284, 0.28519, 0.28372

