3.271180896303565490e-03
1.793801721480568073e-02
4.539334262197192160e-02
8.065824402713597796e-02
1.286673058485139076e-01
1.818537093727610188e-01
2.306885432719079088e-01
2.998513682087214915e-01
3.719182597231377452e-01
4.363752302678192141e-01
5.107509957160258907e-01
5.919735625305989624e-01
6.382441157784312091e-01
6.888415193770909273e-01
7.343934310706681234e-01
7.682401553534143890e-01
8.050823661549981747e-01
8.205235777815069742e-01
8.559490397653810589e-01
8.703251018541614537e-01
8.814845191716218498e-01
9.016991973872722221e-01
9.136307878752050193e-01
9.232619606212693064e-01
9.331888385346408521e-01
9.384807443858961262e-01
9.493848374458725425e-01
9.501594743111863028e-01
9.576032693813625318e-01
9.622264977382974926e-01
9.620785244505644096e-01
9.655858047736901595e-01
9.664541334893452795e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
9.714199759326113126e-01
