 0.28683, 0.34012, 0.34149, 0.33941, 0.34464, 0.34404, 0.34667, 0.34801, 0.35081, 0.36247, 0.36278, 0.36895, 0.37158, 0.37832, 0.38337, 0.38567, 0.39078, 0.38929, 0.3881, 0.38457, 0.37953, 0.37787, 0.37704, 0.37516, 0.37464, 0.37006, 0.36907, 0.36985, 0.36882, 0.36671, 0.36552
 0.28464, 0.34226, 0.33731, 0.33953, 0.34234, 0.34298, 0.34782, 0.34946, 0.35285, 0.35716, 0.36186, 0.36608, 0.36887, 0.3757, 0.38043, 0.38528, 0.38865, 0.39416, 0.39163, 0.38621, 0.38543, 0.38127, 0.38334, 0.37593, 0.3795, 0.37649, 0.37346, 0.37492, 0.37394, 0.37224, 0.3713
 0.2858, 0.34207, 0.34237, 0.33985, 0.3435, 0.34215, 0.34892, 0.35239, 0.35254, 0.35886, 0.36267, 0.37039, 0.37135, 0.37504, 0.3834, 0.38905, 0.38896, 0.39029, 0.39239, 0.39171, 0.391, 0.38559, 0.38432, 0.38236, 0.38258, 0.37946, 0.37688, 0.37684, 0.37685, 0.37545, 0.37358
 0.28493, 0.33956, 0.34174, 0.33878, 0.34212, 0.34454, 0.3449, 0.3502, 0.35061, 0.35719, 0.36061, 0.36679, 0.37071, 0.37382, 0.38005, 0.38808, 0.39261, 0.39336, 0.39436, 0.3949, 0.39257, 0.39094, 0.39001, 0.38544, 0.38538, 0.38514, 0.38186, 0.38099, 0.38141, 0.38038, 0.38088
 0.28449, 0.33916, 0.33737, 0.33966, 0.34231, 0.34195, 0.34792, 0.34867, 0.35337, 0.35593, 0.3614, 0.36479, 0.36708, 0.37431, 0.37883, 0.38777, 0.39093, 0.39596, 0.3972, 0.39682, 0.39181, 0.39016, 0.39279, 0.3906, 0.38962, 0.387, 0.3851, 0.38861, 0.3853, 0.38393, 0.38357
 0.28384, 0.33903, 0.33843, 0.34177, 0.34407, 0.34007, 0.34573, 0.34957, 0.35153, 0.35408, 0.3591, 0.36498, 0.36842, 0.37426, 0.38114, 0.38929, 0.39105, 0.39374, 0.39867, 0.39482, 0.39739, 0.39287, 0.39137, 0.39102, 0.3922, 0.38724, 0.38626, 0.38435, 0.38575, 0.38733, 0.38491
 0.2836, 0.33834, 0.33742, 0.33961, 0.34088, 0.34258, 0.34528, 0.34654, 0.35461, 0.35803, 0.3592, 0.3678, 0.3723, 0.37412, 0.38111, 0.38574, 0.38956, 0.396, 0.39662, 0.39242, 0.39509, 0.39417, 0.39272, 0.39128, 0.38805, 0.38946, 0.38693, 0.38336, 0.38573, 0.38713, 0.38402
 0.28413, 0.33996, 0.33884, 0.34243, 0.344, 0.34652, 0.34604, 0.34668, 0.35404, 0.35337, 0.36132, 0.36621, 0.36946, 0.3737, 0.38149, 0.38524, 0.38883, 0.39424, 0.3948, 0.39461, 0.39307, 0.39318, 0.38862, 0.3886, 0.38869, 0.38682, 0.38429, 0.38396, 0.38337, 0.38264, 0.38363
 0.28416, 0.34031, 0.33884, 0.34216, 0.34293, 0.34433, 0.34586, 0.34733, 0.35204, 0.35691, 0.35951, 0.36505, 0.36983, 0.3723, 0.38006, 0.38487, 0.39008, 0.39328, 0.39136, 0.39205, 0.39052, 0.39036, 0.38469, 0.38548, 0.38696, 0.38119, 0.37843, 0.37954, 0.37761, 0.37841, 0.37725
 0.28252, 0.3397, 0.33747, 0.34243, 0.34245, 0.34405, 0.34767, 0.34928, 0.35187, 0.35471, 0.35935, 0.36449, 0.36902, 0.37619, 0.38044, 0.38175, 0.38835, 0.39181, 0.3908, 0.39139, 0.38693, 0.38637, 0.38167, 0.37871, 0.37949, 0.37644, 0.37554, 0.37559, 0.37764, 0.37471, 0.3739
 0.28648, 0.33691, 0.3369, 0.33912, 0.34134, 0.34493, 0.34536, 0.34897, 0.35578, 0.35663, 0.36031, 0.36341, 0.37026, 0.37295, 0.37743, 0.38542, 0.39013, 0.38833, 0.38958, 0.38816, 0.3815, 0.38086, 0.37931, 0.37653, 0.37453, 0.37548, 0.37463, 0.36887, 0.37159, 0.36978, 0.36907
 0.28577, 0.34057, 0.33716, 0.34155, 0.33994, 0.34241, 0.34614, 0.34591, 0.3525, 0.35501, 0.36092, 0.3638, 0.36785, 0.37242, 0.37598, 0.38451, 0.38542, 0.38639, 0.38667, 0.38044, 0.38111, 0.37798, 0.37418, 0.37125, 0.37291, 0.37075, 0.36854, 0.36481, 0.3667, 0.36582, 0.36576
 0.28568, 0.33989, 0.33848, 0.33785, 0.34325, 0.34492, 0.34944, 0.34973, 0.35013, 0.35449, 0.35912, 0.36595, 0.3655, 0.372, 0.37947, 0.38139, 0.38571, 0.38436, 0.38365, 0.38047, 0.37752, 0.37362, 0.37244, 0.37127, 0.36813, 0.3649, 0.3634, 0.36218, 0.36267, 0.35901, 0.36312
 0.28535, 0.33984, 0.33668, 0.34089, 0.34262, 0.3428, 0.34651, 0.34588, 0.35218, 0.35579, 0.35829, 0.3627, 0.36796, 0.37166, 0.37679, 0.38179, 0.38271, 0.38295, 0.38216, 0.37674, 0.37546, 0.37066, 0.36887, 0.36768, 0.36555, 0.36226, 0.36116, 0.36022, 0.35955, 0.35979, 0.35619
 0.28733, 0.34076, 0.33606, 0.33693, 0.34189, 0.3464, 0.34876, 0.34973, 0.35048, 0.35547, 0.35824, 0.36186, 0.36994, 0.37312, 0.37601, 0.38132, 0.38285, 0.38273, 0.37851, 0.37832, 0.37258, 0.37012, 0.36405, 0.36547, 0.36391, 0.35982, 0.35614, 0.35678, 0.35699, 0.35539, 0.35548
 0.28496, 0.34187, 0.34186, 0.34087, 0.34236, 0.34376, 0.3455, 0.34985, 0.34969, 0.35602, 0.35892, 0.36369, 0.36772, 0.37013, 0.3767, 0.38183, 0.38331, 0.38182, 0.37753, 0.37298, 0.37163, 0.36575, 0.36409, 0.36168, 0.35944, 0.3534, 0.35804, 0.3534, 0.3545, 0.35338, 0.35162
 0.28837, 0.34258, 0.33822, 0.33833, 0.34062, 0.34372, 0.34378, 0.34895, 0.3504, 0.35744, 0.35655, 0.36359, 0.36938, 0.37025, 0.37538, 0.37888, 0.37819, 0.37893, 0.37785, 0.3725, 0.36948, 0.36583, 0.36043, 0.35867, 0.35519, 0.35543, 0.35403, 0.35353, 0.35226, 0.34901, 0.35285
 0.2845, 0.3428, 0.33903, 0.3362, 0.34181, 0.34324, 0.34823, 0.34838, 0.3527, 0.35775, 0.35812, 0.363, 0.36801, 0.3714, 0.37594, 0.37861, 0.38311, 0.37744, 0.37413, 0.36762, 0.36793, 0.36367, 0.35956, 0.35853, 0.35609, 0.35249, 0.35062, 0.35208, 0.34899, 0.34702, 0.35068
 0.28765, 0.34444, 0.33843, 0.3406, 0.34043, 0.34575, 0.34474, 0.34778, 0.3534, 0.35493, 0.358, 0.36137, 0.36864, 0.37238, 0.3754, 0.37964, 0.37731, 0.38071, 0.37483, 0.3682, 0.36733, 0.36299, 0.35998, 0.35817, 0.35496, 0.35133, 0.35206, 0.35083, 0.34896, 0.34827, 0.34593
 0.28558, 0.33656, 0.34101, 0.34184, 0.34287, 0.34533, 0.34589, 0.34643, 0.35281, 0.35824, 0.36044, 0.36475, 0.36689, 0.36883, 0.37571, 0.38194, 0.37483, 0.3754, 0.37356, 0.37179, 0.3674, 0.36141, 0.35964, 0.35562, 0.35421, 0.35233, 0.35293, 0.34765, 0.35015, 0.35057, 0.34789
 0.28635, 0.28924, 0.28782, 0.28959, 0.29362, 0.29266, 0.29465, 0.2953, 0.29724, 0.30229, 0.30423, 0.3046, 0.30648, 0.31176, 0.31271, 0.3156, 0.31345, 0.31479, 0.31049, 0.30921, 0.30949, 0.30621, 0.30402, 0.30213, 0.29943, 0.2997, 0.30009, 0.29819, 0.29522, 0.29904, 0.29658

